# file: Allelelist_history.txt
# date: 2025-12-10
# version: IPD-KIR 2.15.0
# origin: https://github.com/ANHIG/IPDKIR/Allelelist_history.txt
# repository: https://raw.githubusercontent.com/ANHIG/IPDKIR/Latest/Allelelist_history.txt
# author: IPD Team (ipdsubs@anthonynolan.org)
KIR_ID,2150,2140,2130,2120,2110,2100,2090,2080,2071,2070,2060,2050,2040,2030,2020,2010,2001,2000,1040,1030,1021,1020,1011,1010,1000
KIR00050,KIR2DS5*0020101,KIR2DS5*0020101,KIR2DS5*0020101,KIR2DS5*0020101,KIR2DS5*0020101,KIR2DS5*0020101,KIR2DS5*0020101,KIR2DS5*0020101,KIR2DS5*0020101,KIR2DS5*0020101,KIR2DS5*0020101,KIR2DS5*0020101,KIR2DS5*0020101,KIR2DS5*0020101,KIR2DS5*0020101,KIR2DS5*0020101,KIR2DS5*0020101,KIR2DS5*0020101,KIR2DS5*002,KIR2DS5*002,KIR2DS5*002,KIR2DS5*002,KIR2DS5*002,KIR2DS5*002,KIR2DS5*002
KIR00051,KIR2DS5*003,KIR2DS5*003,KIR2DS5*003,KIR2DS5*003,KIR2DS5*003,KIR2DS5*003,KIR2DS5*003,KIR2DS5*003,KIR2DS5*003,KIR2DS5*003,KIR2DS5*003,KIR2DS5*003,KIR2DS5*003,KIR2DS5*003,KIR2DS5*003,KIR2DS5*003,KIR2DS5*003,KIR2DS5*003,KIR2DS5*003,KIR2DS5*003,KIR2DS5*003,KIR2DS5*003,KIR2DS5*003,KIR2DS5*003,KIR2DS5*003
KIR00052,KIR2DP1*00101,KIR2DP1*00101,KIR2DP1*00101,KIR2DP1*00101,KIR2DP1*00101,KIR2DP1*00101,KIR2DP1*00101,KIR2DP1*00101,KIR2DP1*00101,KIR2DP1*00101,KIR2DP1*00101,KIR2DP1*00101,KIR2DP1*00101,KIR2DP1*00101,KIR2DP1*00101,KIR2DP1*00101,KIR2DP1*00101,KIR2DP1*00101,KIR2DP1*00101,KIR2DP1*00101,KIR2DP1*00101,KIR2DP1*00101,KIR2DP1*00101,KIR2DP1*00101,KIR2DP1*00101
KIR00053,KIR2DP1*0020101,KIR2DP1*0020101,KIR2DP1*0020101,KIR2DP1*0020101,KIR2DP1*0020101,KIR2DP1*0020101,KIR2DP1*0020101,KIR2DP1*0020101,KIR2DP1*0020101,KIR2DP1*0020101,KIR2DP1*0020101,KIR2DP1*0020101,KIR2DP1*0020101,KIR2DP1*0020101,KIR2DP1*0020101,KIR2DP1*0020101,KIR2DP1*0020101,KIR2DP1*0020101,KIR2DP1*002,KIR2DP1*002,KIR2DP1*002,KIR2DP1*002,KIR2DP1*002,KIR2DP1*002,KIR2DP1*002
KIR00054,KIR3DL1*0010101,KIR3DL1*0010101,KIR3DL1*0010101,KIR3DL1*0010101,KIR3DL1*0010101,KIR3DL1*0010101,KIR3DL1*0010101,KIR3DL1*0010101,KIR3DL1*0010101,KIR3DL1*0010101,KIR3DL1*0010101,KIR3DL1*0010101,KIR3DL1*0010101,KIR3DL1*0010101,KIR3DL1*0010101,KIR3DL1*00101,KIR3DL1*00101,KIR3DL1*00101,KIR3DL1*00101,KIR3DL1*00101,KIR3DL1*00101,KIR3DL1*00101,KIR3DL1*00101,KIR3DL1*00101,KIR3DL1*00101
KIR00055,KIR3DL1*00102,KIR3DL1*00102,KIR3DL1*00102,KIR3DL1*00102,KIR3DL1*00102,KIR3DL1*00102,KIR3DL1*00102,KIR3DL1*00102,KIR3DL1*00102,KIR3DL1*00102,KIR3DL1*00102,KIR3DL1*00102,KIR3DL1*00102,KIR3DL1*00102,KIR3DL1*00102,KIR3DL1*00102,KIR3DL1*00102,KIR3DL1*00102,KIR3DL1*00102,KIR3DL1*00102,KIR3DL1*00102,KIR3DL1*00102,KIR3DL1*00102,KIR3DL1*00102,KIR3DL1*00102
KIR00056,KIR3DL1*0020101,KIR3DL1*0020101,KIR3DL1*0020101,KIR3DL1*0020101,KIR3DL1*0020101,KIR3DL1*0020101,KIR3DL1*002,KIR3DL1*002,KIR3DL1*002,KIR3DL1*002,KIR3DL1*002,KIR3DL1*002,KIR3DL1*002,KIR3DL1*002,KIR3DL1*002,KIR3DL1*002,KIR3DL1*002,KIR3DL1*002,KIR3DL1*002,KIR3DL1*002,KIR3DL1*002,KIR3DL1*002,KIR3DL1*002,KIR3DL1*002,KIR3DL1*002
KIR00057,KIR3DL1*0150201,KIR3DL1*0150201,KIR3DL1*0150201,KIR3DL1*0150201,KIR3DL1*0150201,KIR3DL1*0150201,KIR3DL1*0150201,KIR3DL1*0150201,KIR3DL1*0150201,KIR3DL1*0150201,KIR3DL1*0150201,KIR3DL1*0150201,KIR3DL1*0150201,KIR3DL1*0150201,KIR3DL1*0150201,KIR3DL1*01502,KIR3DL1*01502,KIR3DL1*01502,KIR3DL1*01502,KIR3DL1*01502,KIR3DL1*01502,KIR3DL1*01502,KIR3DL1*01502,KIR3DL1*01502,NA
KIR00058,KIR3DL1*0040101,KIR3DL1*0040101,KIR3DL1*0040101,KIR3DL1*0040101,KIR3DL1*0040101,KIR3DL1*0040101,KIR3DL1*0040101,KIR3DL1*0040101,KIR3DL1*0040101,KIR3DL1*0040101,KIR3DL1*0040101,KIR3DL1*00401,KIR3DL1*00401,KIR3DL1*00401,KIR3DL1*00401,KIR3DL1*00401,KIR3DL1*00401,KIR3DL1*00401,KIR3DL1*00401,KIR3DL1*00401,KIR3DL1*00401,KIR3DL1*00401,KIR3DL1*00401,KIR3DL1*00401,KIR3DL1*00401
KIR00059,KIR3DL1*0040201,KIR3DL1*0040201,KIR3DL1*0040201,KIR3DL1*00402,KIR3DL1*00402,KIR3DL1*00402,KIR3DL1*00402,KIR3DL1*00402,KIR3DL1*00402,KIR3DL1*00402,KIR3DL1*00402,KIR3DL1*00402,KIR3DL1*00402,KIR3DL1*00402,KIR3DL1*00402,KIR3DL1*00402,KIR3DL1*00402,KIR3DL1*00402,KIR3DL1*00402,KIR3DL1*00402,KIR3DL1*00402,KIR3DL1*00402,KIR3DL1*00402,KIR3DL1*00402,KIR3DL1*00402
KIR00060,KIR3DL1*0050101,KIR3DL1*0050101,KIR3DL1*0050101,KIR3DL1*0050101,KIR3DL1*0050101,KIR3DL1*0050101,KIR3DL1*0050101,KIR3DL1*0050101,KIR3DL1*0050101,KIR3DL1*0050101,KIR3DL1*0050101,KIR3DL1*0050101,KIR3DL1*0050101,KIR3DL1*0050101,KIR3DL1*0050101,KIR3DL1*00501,KIR3DL1*00501,KIR3DL1*00501,KIR3DL1*00501,KIR3DL1*00501,KIR3DL1*00501,KIR3DL1*00501,KIR3DL1*005,KIR3DL1*005,KIR3DL1*005
KIR00061,KIR3DL1*0060101,KIR3DL1*0060101,KIR3DL1*0060101,KIR3DL1*006,KIR3DL1*006,KIR3DL1*006,KIR3DL1*006,KIR3DL1*006,KIR3DL1*006,KIR3DL1*006,KIR3DL1*006,KIR3DL1*006,KIR3DL1*006,KIR3DL1*006,KIR3DL1*006,KIR3DL1*006,KIR3DL1*006,KIR3DL1*006,KIR3DL1*006,KIR3DL1*006,KIR3DL1*006,KIR3DL1*006,KIR3DL1*006,KIR3DL1*006,KIR3DL1*006
KIR00062,KIR3DL1*0070101,KIR3DL1*0070101,KIR3DL1*0070101,KIR3DL1*0070101,KIR3DL1*0070101,KIR3DL1*0070101,KIR3DL1*0070101,KIR3DL1*0070101,KIR3DL1*0070101,KIR3DL1*0070101,KIR3DL1*0070101,KIR3DL1*0070101,KIR3DL1*0070101,KIR3DL1*0070101,KIR3DL1*0070101,KIR3DL1*007,KIR3DL1*007,KIR3DL1*007,KIR3DL1*007,KIR3DL1*007,KIR3DL1*007,KIR3DL1*007,KIR3DL1*007,KIR3DL1*007,KIR3DL1*007
KIR00063,KIR3DL1*0080101,KIR3DL1*0080101,KIR3DL1*0080101,KIR3DL1*0080101,KIR3DL1*0080101,KIR3DL1*0080101,KIR3DL1*008,KIR3DL1*008,KIR3DL1*008,KIR3DL1*008,KIR3DL1*008,KIR3DL1*008,KIR3DL1*008,KIR3DL1*008,KIR3DL1*008,KIR3DL1*008,KIR3DL1*008,KIR3DL1*008,KIR3DL1*008,KIR3DL1*008,KIR3DL1*008,KIR3DL1*008,KIR3DL1*008,KIR3DL1*008,KIR3DL1*008
KIR00064,KIR3DL1*0090101,KIR3DL1*0090101,KIR3DL1*0090101,KIR3DL1*0090101,KIR3DL1*0090101,KIR3DL1*0090101,KIR3DL1*009,KIR3DL1*009,KIR3DL1*009,KIR3DL1*009,KIR3DL1*009,KIR3DL1*009,KIR3DL1*009,KIR3DL1*009,KIR3DL1*009,KIR3DL1*009,KIR3DL1*009,KIR3DL1*009,KIR3DL1*009,KIR3DL1*009,KIR3DL1*009,KIR3DL1*009,KIR3DL1*009,KIR3DL1*009,KIR3DL1*009
KIR00065,KIR3DL2*0010101,KIR3DL2*0010101,KIR3DL2*0010101,KIR3DL2*0010101,KIR3DL2*0010101,KIR3DL2*0010101,KIR3DL2*0010101,KIR3DL2*0010101,KIR3DL2*0010101,KIR3DL2*0010101,KIR3DL2*0010101,KIR3DL2*0010101,KIR3DL2*0010101,KIR3DL2*0010101,KIR3DL2*0010101,KIR3DL2*00101,KIR3DL2*00101,KIR3DL2*00101,KIR3DL2*001,KIR3DL2*001,KIR3DL2*001,KIR3DL2*001,KIR3DL2*001,KIR3DL2*001,KIR3DL2*001
KIR00066,KIR3DL2*0020101,KIR3DL2*0020101,KIR3DL2*0020101,KIR3DL2*0020101,KIR3DL2*0020101,KIR3DL2*0020101,KIR3DL2*0020101,KIR3DL2*0020101,KIR3DL2*0020101,KIR3DL2*0020101,KIR3DL2*0020101,KIR3DL2*0020101,KIR3DL2*0020101,KIR3DL2*0020101,KIR3DL2*0020101,KIR3DL2*002,KIR3DL2*002,KIR3DL2*002,KIR3DL2*002,KIR3DL2*002,KIR3DL2*002,KIR3DL2*002,KIR3DL2*002,KIR3DL2*002,KIR3DL2*002
KIR00067,KIR3DL2*0030101,KIR3DL2*0030101,KIR3DL2*0030101,KIR3DL2*00301,KIR3DL2*00301,KIR3DL2*00301,KIR3DL2*00301,KIR3DL2*00301,KIR3DL2*00301,KIR3DL2*00301,KIR3DL2*00301,KIR3DL2*00301,KIR3DL2*00301,KIR3DL2*00301,KIR3DL2*00301,KIR3DL2*00301,KIR3DL2*00301,KIR3DL2*00301,KIR3DL2*003,KIR3DL2*003,KIR3DL2*003,KIR3DL2*003,KIR3DL2*003,KIR3DL2*003,KIR3DL2*003
KIR00068,KIR3DL2*004,KIR3DL2*004,KIR3DL2*004,KIR3DL2*004,KIR3DL2*004,KIR3DL2*004,KIR3DL2*004,KIR3DL2*004,KIR3DL2*004,KIR3DL2*004,KIR3DL2*004,KIR3DL2*004,KIR3DL2*004,KIR3DL2*004,KIR3DL2*004,KIR3DL2*004,KIR3DL2*004,KIR3DL2*004,KIR3DL2*004,KIR3DL2*004,KIR3DL2*004,KIR3DL2*004,KIR3DL2*004,KIR3DL2*004,KIR3DL2*004
KIR00069,KIR3DL2*0050101,KIR3DL2*0050101,KIR3DL2*0050101,KIR3DL2*00501,KIR3DL2*00501,KIR3DL2*00501,KIR3DL2*00501,KIR3DL2*00501,KIR3DL2*00501,KIR3DL2*00501,KIR3DL2*00501,KIR3DL2*00501,KIR3DL2*00501,KIR3DL2*00501,KIR3DL2*00501,KIR3DL2*005,KIR3DL2*005,KIR3DL2*005,KIR3DL2*005,KIR3DL2*005,KIR3DL2*005,KIR3DL2*005,KIR3DL2*005,KIR3DL2*005,KIR3DL2*005
KIR00070,KIR3DL2*00601,KIR3DL2*00601,KIR3DL2*00601,KIR3DL2*00601,KIR3DL2*00601,KIR3DL2*00601,KIR3DL2*00601,KIR3DL2*00601,KIR3DL2*00601,KIR3DL2*00601,KIR3DL2*006,KIR3DL2*006,KIR3DL2*006,KIR3DL2*006,KIR3DL2*006,KIR3DL2*006,KIR3DL2*006,KIR3DL2*006,KIR3DL2*006,KIR3DL2*006,KIR3DL2*006,KIR3DL2*006,KIR3DL2*006,KIR3DL2*006,KIR3DL2*006
KIR00071,KIR3DL2*0070101,KIR3DL2*0070101,KIR3DL2*0070101,KIR3DL2*0070101,KIR3DL2*0070101,KIR3DL2*0070101,KIR3DL2*0070101,KIR3DL2*0070101,KIR3DL2*0070101,KIR3DL2*0070101,KIR3DL2*0070101,KIR3DL2*0070101,KIR3DL2*0070101,KIR3DL2*0070101,KIR3DL2*0070101,KIR3DL2*0070101,KIR3DL2*0070101,KIR3DL2*0070101,KIR3DL2*007,KIR3DL2*007,KIR3DL2*007,KIR3DL2*007,KIR3DL2*007,KIR3DL2*007,KIR3DL2*007
KIR00072,KIR3DL2*0080101,KIR3DL2*0080101,KIR3DL2*0080101,KIR3DL2*00801,KIR3DL2*008,KIR3DL2*008,KIR3DL2*008,KIR3DL2*008,KIR3DL2*008,KIR3DL2*008,KIR3DL2*008,KIR3DL2*008,KIR3DL2*008,KIR3DL2*008,KIR3DL2*008,KIR3DL2*008,KIR3DL2*008,KIR3DL2*008,KIR3DL2*008,KIR3DL2*008,KIR3DL2*008,KIR3DL2*008,KIR3DL2*008,KIR3DL2*008,KIR3DL2*008
KIR00073,KIR3DL2*0090101,KIR3DL2*0090101,KIR3DL2*0090101,KIR3DL2*00901,KIR3DL2*00901,KIR3DL2*00901,KIR3DL2*00901,KIR3DL2*00901,KIR3DL2*00901,KIR3DL2*00901,KIR3DL2*00901,KIR3DL2*00901,KIR3DL2*00901,KIR3DL2*00901,KIR3DL2*00901,KIR3DL2*00901,KIR3DL2*00901,KIR3DL2*00901,KIR3DL2*00901,KIR3DL2*00901,KIR3DL2*00901,KIR3DL2*00901,KIR3DL2*00901,KIR3DL2*00901,KIR3DL2*00901
KIR00074,KIR3DL2*01001,KIR3DL2*01001,KIR3DL2*01001,KIR3DL2*01001,KIR3DL2*01001,KIR3DL2*01001,KIR3DL2*01001,KIR3DL2*01001,KIR3DL2*01001,KIR3DL2*01001,KIR3DL2*01001,KIR3DL2*010,KIR3DL2*010,KIR3DL2*010,KIR3DL2*010,KIR3DL2*010,KIR3DL2*010,KIR3DL2*010,KIR3DL2*010,KIR3DL2*010,KIR3DL2*010,KIR3DL2*010,KIR3DL2*010,KIR3DL2*010,KIR3DL2*010
KIR00075,KIR3DL2*01101,KIR3DL2*01101,KIR3DL2*01101,KIR3DL2*01101,KIR3DL2*01101,KIR3DL2*01101,KIR3DL2*01101,KIR3DL2*01101,KIR3DL2*01101,KIR3DL2*01101,KIR3DL2*01101,KIR3DL2*01101,KIR3DL2*011,KIR3DL2*011,KIR3DL2*011,KIR3DL2*011,KIR3DL2*011,KIR3DL2*011,KIR3DL2*011,KIR3DL2*011,KIR3DL2*011,KIR3DL2*011,KIR3DL2*011,KIR3DL2*011,KIR3DL2*011
KIR00076,KIR3DL2*012,KIR3DL2*012,KIR3DL2*012,KIR3DL2*012,KIR3DL2*012,KIR3DL2*012,KIR3DL2*012,KIR3DL2*012,KIR3DL2*012,KIR3DL2*012,KIR3DL2*012,KIR3DL2*012,KIR3DL2*012,KIR3DL2*012,KIR3DL2*012,KIR3DL2*012,KIR3DL2*012,KIR3DL2*012,KIR3DL2*012,KIR3DL2*012,KIR3DL2*012,KIR3DL2*012,KIR3DL2*012,KIR3DL2*012,KIR3DL2*012
KIR00077,KIR3DL3*0010101,KIR3DL3*0010101,KIR3DL3*0010101,KIR3DL3*0010101,KIR3DL3*0010101,KIR3DL3*0010101,KIR3DL3*00101,KIR3DL3*00101,KIR3DL3*00101,KIR3DL3*00101,KIR3DL3*00101,KIR3DL3*00101,KIR3DL3*00101,KIR3DL3*00101,KIR3DL3*00101,KIR3DL3*00101,KIR3DL3*00101,KIR3DL3*00101,KIR3DL3*00101,KIR3DL3*001,KIR3DL3*001,KIR3DL3*001,KIR3DL3*001,KIR3DL3*001,KIR3DL3*001
KIR00078,KIR3DL3*0020101,KIR3DL3*0020101,KIR3DL3*0020101,KIR3DL3*0020101,KIR3DL3*0020101,KIR3DL3*0020101,KIR3DL3*00201,KIR3DL3*00201,KIR3DL3*00201,KIR3DL3*00201,KIR3DL3*00201,KIR3DL3*00201,KIR3DL3*00201,KIR3DL3*00201,KIR3DL3*00201,KIR3DL3*00201,KIR3DL3*00201,KIR3DL3*00201,KIR3DL3*00201,KIR3DL3*00201,KIR3DL3*00201,KIR3DL3*00201,KIR3DL3*00201,KIR3DL3*00201,KIR3DL3*00201
KIR00079,KIR3DL3*0020201,KIR3DL3*0020201,KIR3DL3*0020201,KIR3DL3*0020201,KIR3DL3*0020201,KIR3DL3*0020201,KIR3DL3*00202,KIR3DL3*00202,KIR3DL3*00202,KIR3DL3*00202,KIR3DL3*00202,KIR3DL3*00202,KIR3DL3*00202,KIR3DL3*00202,KIR3DL3*00202,KIR3DL3*00202,KIR3DL3*00202,KIR3DL3*00202,KIR3DL3*00202,KIR3DL3*00202,KIR3DL3*00202,KIR3DL3*00202,KIR3DL3*00202,KIR3DL3*00202,KIR3DL3*00202
KIR00080,KIR3DL3*0030101,KIR3DL3*0030101,KIR3DL3*0030101,KIR3DL3*0030101,KIR3DL3*0030101,KIR3DL3*0030101,KIR3DL3*0030101,KIR3DL3*0030101,KIR3DL3*0030101,KIR3DL3*0030101,KIR3DL3*0030101,KIR3DL3*0030101,KIR3DL3*0030101,KIR3DL3*0030101,KIR3DL3*0030101,KIR3DL3*0030101,KIR3DL3*0030101,KIR3DL3*0030101,KIR3DL3*003,KIR3DL3*003,KIR3DL3*003,KIR3DL3*003,KIR3DL3*003,KIR3DL3*003,KIR3DL3*003
KIR00081,KIR3DL3*00401,KIR3DL3*00401,KIR3DL3*00401,KIR3DL3*00401,KIR3DL3*00401,KIR3DL3*00401,KIR3DL3*00401,KIR3DL3*00401,KIR3DL3*00401,KIR3DL3*00401,KIR3DL3*00401,KIR3DL3*00401,KIR3DL3*00401,KIR3DL3*00401,KIR3DL3*00401,KIR3DL3*00401,KIR3DL3*00401,KIR3DL3*00401,KIR3DL3*00401,KIR3DL3*00401,KIR3DL3*00401,KIR3DL3*00401,KIR3DL3*00401,KIR3DL3*00401,KIR3DL3*00401
KIR00082,KIR3DS1*010,KIR3DS1*010,KIR3DS1*010,KIR3DS1*010,KIR3DS1*010,KIR3DS1*010,KIR3DS1*010,KIR3DS1*010,KIR3DS1*010,KIR3DS1*010,KIR3DS1*010,KIR3DS1*010,KIR3DS1*010,KIR3DS1*010,KIR3DS1*010,KIR3DS1*010,KIR3DS1*010,KIR3DS1*010,KIR3DS1*010,KIR3DS1*010,KIR3DS1*010,KIR3DS1*010,KIR3DS1*010,KIR3DS1*010,KIR3DS1*010
KIR00083,KIR3DS1*011,KIR3DS1*011,KIR3DS1*011,KIR3DS1*011,KIR3DS1*011,KIR3DS1*011,KIR3DS1*011,KIR3DS1*011,KIR3DS1*011,KIR3DS1*011,KIR3DS1*011,KIR3DS1*011,KIR3DS1*011,KIR3DS1*011,KIR3DS1*011,KIR3DS1*011,KIR3DS1*011,KIR3DS1*011,KIR3DS1*011,KIR3DS1*011,KIR3DS1*011,KIR3DS1*011,KIR3DS1*011,KIR3DS1*011,KIR3DS1*011
KIR00084,KIR3DS1*012,KIR3DS1*012,KIR3DS1*012,KIR3DS1*012,KIR3DS1*012,KIR3DS1*012,KIR3DS1*012,KIR3DS1*012,KIR3DS1*012,KIR3DS1*012,KIR3DS1*012,KIR3DS1*012,KIR3DS1*012,KIR3DS1*012,KIR3DS1*012,KIR3DS1*012,KIR3DS1*012,KIR3DS1*012,KIR3DS1*012,KIR3DS1*012,KIR3DS1*012,KIR3DS1*012,KIR3DS1*012,KIR3DS1*012,KIR3DS1*012
KIR00085,KIR3DS1*0130101,KIR3DS1*0130101,KIR3DS1*0130101,KIR3DS1*0130101,KIR3DS1*0130101,KIR3DS1*0130101,KIR3DS1*0130101,KIR3DS1*0130101,KIR3DS1*0130101,KIR3DS1*0130101,KIR3DS1*0130101,KIR3DS1*0130101,KIR3DS1*0130101,KIR3DS1*0130101,KIR3DS1*0130101,KIR3DS1*01301,KIR3DS1*01301,KIR3DS1*01301,KIR3DS1*01301,KIR3DS1*01301,KIR3DS1*01301,KIR3DS1*01301,KIR3DS1*013,KIR3DS1*013,KIR3DS1*013
KIR00086,KIR3DS1*014,KIR3DS1*014,KIR3DS1*014,KIR3DS1*014,KIR3DS1*014,KIR3DS1*014,KIR3DS1*014,KIR3DS1*014,KIR3DS1*014,KIR3DS1*014,KIR3DS1*014,KIR3DS1*014,KIR3DS1*014,KIR3DS1*014,KIR3DS1*014,KIR3DS1*014,KIR3DS1*014,KIR3DS1*014,KIR3DS1*014,KIR3DS1*014,KIR3DS1*014,KIR3DS1*014,KIR3DS1*014,KIR3DS1*014,KIR3DS1*014
KIR00087,KIR3DP1*0010101,KIR3DP1*0010101,KIR3DP1*0010101,KIR3DP1*001,KIR3DP1*001,KIR3DP1*001,KIR3DP1*001,KIR3DP1*001,KIR3DP1*001,KIR3DP1*001,KIR3DP1*001,KIR3DP1*001,KIR3DP1*001,KIR3DP1*001,KIR3DP1*001,KIR3DP1*001,KIR3DP1*001,KIR3DP1*001,KIR3DP1*001,KIR3DP1*001,KIR3DP1*001,KIR3DP1*001,KIR3DP1*001,KIR3DP1*001,KIR3DP1*001
KIR00088,KIR3DP1*0030101,KIR3DP1*0030101,KIR3DP1*0030101,KIR3DP1*0030101,KIR3DP1*0030101,KIR3DP1*0030101,KIR3DP1*0030101,KIR3DP1*0030101,KIR3DP1*0030101,KIR3DP1*0030101,KIR3DP1*0030101,KIR3DP1*0030101,KIR3DP1*0030101,KIR3DP1*0030101,KIR3DP1*0030101,KIR3DP1*00301,KIR3DP1*00301,KIR3DP1*00301,KIR3DP1*00301,KIR3DP1*00301,KIR3DP1*00301,KIR3DP1*00301,KIR3DP1*00301,KIR3DP1*00301,KIR3DP1*00301
KIR00089,KIR2DS4*0040101,KIR2DS4*0040101,KIR2DS4*0040101,KIR2DS4*0040101,KIR2DS4*0040101,KIR2DS4*0040101,KIR2DS4*0040101,KIR2DS4*0040101,KIR2DS4*0040101,KIR2DS4*0040101,KIR2DS4*0040101,KIR2DS4*0040101,KIR2DS4*0040101,KIR2DS4*0040101,KIR2DS4*0040101,KIR2DS4*004,KIR2DS4*004,KIR2DS4*004,KIR2DS4*004,KIR2DS4*004,KIR2DS4*004,KIR2DS4*004,KIR2DS4*004,KIR2DS4*004,NA
KIR00090,KIR2DS4*0060101,KIR2DS4*0060101,KIR2DS4*0060101,KIR2DS4*0060101,KIR2DS4*0060101,KIR2DS4*0060101,KIR2DS4*0060101,KIR2DS4*0060101,KIR2DS4*0060101,KIR2DS4*0060101,KIR2DS4*0060101,KIR2DS4*0060101,KIR2DS4*0060101,KIR2DS4*0060101,KIR2DS4*0060101,KIR2DS4*006,KIR2DS4*006,KIR2DS4*006,KIR2DS4*006,KIR2DS4*006,KIR2DS4*006,KIR2DS4*006,KIR2DS4*006,KIR2DS4*006,NA
KIR00091,KIR3DP1*004,KIR3DP1*004,KIR3DP1*004,KIR3DP1*004,KIR3DP1*004,KIR3DP1*004,KIR3DP1*004,KIR3DP1*004,KIR3DP1*004,KIR3DP1*004,KIR3DP1*004,KIR3DP1*004,KIR3DP1*004,KIR3DP1*004,KIR3DP1*004,KIR3DP1*004,KIR3DP1*004,KIR3DP1*004,KIR3DP1*004,KIR3DP1*004,KIR3DP1*004,KIR3DP1*004,KIR3DP1*004,KIR3DP1*004,NA
KIR00092,KIR2DS4*0010102,KIR2DS4*0010102,KIR2DS4*0010102,KIR2DS4*0010102,KIR2DS4*0010102,KIR2DS4*0010102,KIR2DS4*0010102,KIR2DS4*0010102,KIR2DS4*0010102,KIR2DS4*0010102,KIR2DS4*0010102,KIR2DS4*0010102,KIR2DS4*0010102,KIR2DS4*0010102,KIR2DS4*0010102,KIR2DS4*0010102,KIR2DS4*0010102,KIR2DS4*0010102,KIR2DS4*0010102,KIR2DS4*0010102,KIR2DS4*0010102,KIR2DS4*0010102,KIR2DS4*0010102,KIR2DS4*0010102,NA
KIR00093,KIR3DP1*002,KIR3DP1*002,KIR3DP1*002,KIR3DP1*002,KIR3DP1*002,KIR3DP1*002,KIR3DP1*002,KIR3DP1*002,KIR3DP1*002,KIR3DP1*002,KIR3DP1*002,KIR3DP1*002,KIR3DP1*002,KIR3DP1*002,KIR3DP1*002,KIR3DP1*002,KIR3DP1*002,KIR3DP1*002,KIR3DP1*002,KIR3DP1*002,KIR3DP1*002,KIR3DP1*002,KIR3DP1*002,KIR3DP1*002,KIR3DP1*002
KIR00094,KIR3DP1*0030201,KIR3DP1*0030201,KIR3DP1*0030201,KIR3DP1*0030201,KIR3DP1*0030201,KIR3DP1*0030201,KIR3DP1*0030201,KIR3DP1*0030201,KIR3DP1*0030201,KIR3DP1*0030201,KIR3DP1*0030201,KIR3DP1*0030201,KIR3DP1*0030201,KIR3DP1*0030201,KIR3DP1*0030201,KIR3DP1*00302,KIR3DP1*00302,KIR3DP1*00302,KIR3DP1*00302,KIR3DP1*00302,KIR3DP1*00302,KIR3DP1*00302,KIR3DP1*00302,KIR3DP1*00302,KIR3DP1*00302
KIR00095,KIR2DL5A*0050101,KIR2DL5A*0050101,KIR2DL5A*0050101,KIR2DL5A*0050101,KIR2DL5A*0050101,KIR2DL5A*0050101,KIR2DL5A*0050101,KIR2DL5A*0050101,KIR2DL5A*0050101,KIR2DL5A*0050101,KIR2DL5A*0050101,KIR2DL5A*0050101,KIR2DL5A*0050101,KIR2DL5A*0050101,KIR2DL5A*0050101,KIR2DL5A*0050101,KIR2DL5A*0050101,KIR2DL5A*0050101,KIR2DL5A*005,KIR2DL5A*005,KIR2DL5A*005,KIR2DL5A*005,KIR2DL5A*005,KIR2DL5A*005,NA
KIR00096,KIR2DL2*005,KIR2DL2*005,KIR2DL2*005,KIR2DL2*005,KIR2DL2*005,KIR2DL2*005,KIR2DL2*005,KIR2DL2*005,KIR2DL2*005,KIR2DL2*005,KIR2DL2*005,KIR2DL2*005,KIR2DL2*005,KIR2DL2*005,KIR2DL2*005,KIR2DL2*005,KIR2DL2*005,KIR2DL2*005,KIR2DL2*005,KIR2DL2*005,KIR2DL2*005,KIR2DL2*005,KIR2DL2*005,KIR2DL2*005,NA
KIR00097,KIR2DS2*00102,KIR2DS2*00102,KIR2DS2*00102,KIR2DS2*00102,KIR2DS2*00102,KIR2DS2*00102,KIR2DS2*00102,KIR2DS2*00102,KIR2DS2*00102,KIR2DS2*00102,KIR2DS2*00102,KIR2DS2*00102,KIR2DS2*00102,KIR2DS2*00102,KIR2DS2*00102,KIR2DS2*00102,KIR2DS2*00102,KIR2DS2*00102,KIR2DS2*00102,KIR2DS2*00102,KIR2DS2*00102,KIR2DS2*00102,KIR2DS2*00102,KIR2DS2*00102,NA
KIR00098,KIR2DS2*00103,KIR2DS2*00103,KIR2DS2*00103,KIR2DS2*00103,KIR2DS2*00103,KIR2DS2*00103,KIR2DS2*00103,KIR2DS2*00103,KIR2DS2*00103,KIR2DS2*00103,KIR2DS2*00103,KIR2DS2*00103,KIR2DS2*00103,KIR2DS2*00103,KIR2DS2*00103,KIR2DS2*00103,KIR2DS2*00103,KIR2DS2*00103,KIR2DS2*00103,KIR2DS2*00103,KIR2DS2*00103,KIR2DS2*00103,KIR2DS2*00103,KIR2DS2*00103,NA
